Title,Company,Experience,Salary,Location,Skills,Posting_Date,Job_Description,Job_URL
Data Scientist Director - LLM,JPMorgan Chase Bank,10-12 Yrs,Not disclosed,Bengaluru,"Coding, Analytical, Artificial Intelligence, Machine learning, Debugging, Agile, Manager Technology, Natural language processing",13 Days Ago,"Establish and promote a library of common ML assets, including reusable ML models, features stores, data pipelines, and standardized templates.
Lead efforts to create shared tools and platforms that streamline the end-to-end ML lifecycle across the organization.
Advise on the strategy and development of multiple products, applications, and technologies.
Lead advisor on the technical feasibility and business need for AIML use cases.
Drive adoption and integration of ML solutions across functions.
Promote experimentation and pilot programs to test new technologies and methodologies.
Liaise with firm wide AIML stakeholders.
Create novel code solutions and drives the development of new production code capabilities across teams and functions
Translate highly complex technical issues, trends, and approaches to leadership to drive the firm s innovation and enable leaders to make strategic, well-informed decisions about technology advancements.
Influence across business, product, and technology teams and successfully manages senior stakeholder relationships.
Champion the firm s culture of diversity, equity, inclusion, and respect.
Required qualifications, capabilities, and skills
Formal training or certification on AI/ML concepts and10+ years applied experience. In addition, 5+ years of experience leading technologists to manage, anticipate and solve complex technical items within your domain of expertise.
Experience in Natural Language Processing including Large Language Models.
Experience in building, evaluating and deploying Machine Learning Models into Production.
Advanced proficiency in Python developmental toolsets.
Ability to collaborate with teams and individuals throughout the firm to accomplish common goals.
Design, coding, testing and debugging skills in Python.
Flexibility, able to execute against tight deadlines, work with minimum supervision, exercise independent judgment, and prioritize work.
Strong analytical and problem solving skills.
Excellent written and verbal communication skills and dealing with ambiguity.
Understanding of the business.
Preferred qualifications, capabilities, and skills
Experience within financial services technology.",https://www.naukri.com/job-listings-data-scientist-director-llm-jpmorgan-chase-bengaluru-10-to-12-years-140125508937
Lead Data Scientist,Target,6-11 Yrs,Not disclosed,Bengaluru,"Supply chain, Simulation, Analytical, Machine learning, Agile, Network security, Forecasting, Technical support",13 Days Ago,"4-year degree in Quantitative disciplines (Science, Technology, Engineering, Mathematics) and 6+ years of professional experience or equivalent industry experience
Master s degree in Quantitative disciplines (Science, Technology, Engineering, Mathematics)
Good knowledge and experience developing optimization, simulation, and statistical models
Strong analytical thinking skills. Ability to creatively solve business problems, innovating new approaches where required
Strong hands-on programming skills in Python, SQL, Hadoop/Hive. Additional knowledge of Spark, Scala, R, Java desired but not mandatory
Good working knowledge of mathematical and statistical concepts, MILP, algorithms, and computational complexity
Passion for solving interesting and relevant real-world problems using a data science approach
Experience in implementing advanced statistical techniques like regression, clustering, PCA, forecasting (time series) etc.
Able to produce reasonable documents/narrative suggesting actionable insights
Excellent communication skills. Ability to clearly tell data driven stories through appropriate visualizations, graphs, and narratives
Self-driven and results oriented; able to meet tight timelines
Strong team player with ability to collaborate effectively across geographies/time zones",https://www.naukri.com/job-listings-lead-data-scientist-target-corporation-india-pvt-ltd-bengaluru-6-to-11-years-140125508628
Sr Data Scientist- Operations Research,Target,3-4 Yrs,Not disclosed,Bengaluru,"Supply chain, Business process, Data analysis, Operations research, Simulation, Analytical, Troubleshooting, SQL",13 Days Ago,"Develop a strong understanding of business and operational processes within Target s Supply chain.
Develop an in-depth understanding of the various systems and processes that influence Digital order fulfillment speed costs. Analyze large datasets for insights leading to business process improvements or solution development.
Work with the team to build and maintain complex software systems and tools.
Add new capabilities and features to the simulation framework to reflect the complexities of an evolving digital fulfillment network.
Develop and deploy modules to run simulations for testing and validating multiple scenarios to evaluate the impact of various fulfillment strategies.
Adopt modular architecture and good software development/engineering practices to enhance the overall product performance and guide other team members.
Produce clean, efficient code based on specifications.
Enhance and maintain simulation environment to enable testing/deploying new features for running custom, user defined scenarios through the simulator.
Coordinate the analysis, troubleshooting and resolution of issues in the models and software.
Requirements:
Bachelor s/MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineering, Physics, Computer Science, or other related fields
3-4+ years of relevant experience
Strong analytical thinking and data visualization skills. Ability to creatively solve business problems, innovating new approaches where required.
Ability to clean, transform, manipulate, and analyze large datasets for insights leading to business process improvements or solution development. Background in handling supply chain data will be preferable but not mandatory.
Experience developing, testing, and maintaining large codebases in a collaborative environment, while meeting industry best practices.
Highly proficient in programming skills in Python, SQL, Hadoop/Hive, Spark.
Good working Knowledge of Mathematical and statistical concepts, optimization, data structures and algorithms, data analysis, simulations, visualizations, and applications of same in a variety of business problems
Experience deploying solutions with large-scale business impact in commercial setting.
Self-driven and results oriented. Willing to stretch to meet tight timelines.
Strong team player with ability to collaborate effectively across geographies/ time zones.
Excellent written and verbal communication skills",https://www.naukri.com/job-listings-sr-data-scientist-operations-research-target-corporation-india-pvt-ltd-bengaluru-3-to-4-years-140125508623
"PRINCIPAL, DATA SCIENTIST",Walmart,15-16 Yrs,Not disclosed,Bengaluru,"Prototype, data science, Networking, Consulting, Intellectual property, Machine learning, Data collection, Information technology",13 Days Ago,"Position Summary... Drives the execution of multiple business plans and projects by identifying customer and operational needs; developing and communicating business plans and priorities; removing barriers and obstacles that impact performance; providing resources; identifying performance standards; measuring progress and adjusting performance accordingly; developing contingency plans; and demonstrating adaptability and supporting continuous learning. Provides supervision and development opportunities for associates by selecting and training; mentoring; assigning duties; building a team-based work environment; establishing performance expectations and conducting regular performance evaluations; providing recognition and rewards; coaching for success and improvement; and ensuring diversity awareness. Promotes and supports company policies, procedures, mission, values, and standards of ethics and integrity by training and providing direction to others in their use and application; ensuring compliance with them; and utilizing and supporting the Open Door Policy. Ensures business needs are being met by evaluating the ongoing effectiveness of current plans, programs, and initiatives; consulting with business partners, managers, co-workers, or other key stakeholders; soliciting, evaluating, and applying suggestions for improving efficiency and cost-effectiveness; and participating in and supporting community outreach events.
What youll do...
Our Team
Personalization team at Walmart is dedicated to the mission of knowing our customers better and making it frictionless and faster for them to get what they want while building a trusted partnership with Walmart. We help bring a seamless experience to our customers irrespective of how and where they engage with us - while shopping online and picking groceries at stores. We thrive to provide each customer with a journey tailored to their individual needs, preferences, and routines. We operate at the intersection of huge Walmart assortment, millions of customers, thousands of stores, and Walmart associates - a multi-layer multi-objective problem space which has a unique impact on Global consumer base and powers assisted AI for our associates.
The Personalization team consists of data scientists, application engineers, big data geeks and product visionaries all working together to design, prototype and build technology-driven products and experiences that will change the future landscape of e-commerce. We are focused on building an intelligent system that will enable 1:1 personalized customer experience, from finding the product to delivering it to the customer. We are building state-of-the-art machine learnt systems using cutting edge technology that has ability to A/B test in fast iterations, use GPU/CPU based online inferencing of deep learnt and traditional models, event driven architecture that serves personalized experience for customers. This will span many markets, business models and form factors, therefore, we are looking for engineers and data scientists who will being not only an abundance of experiences in technologies but an abundant curiosity to innovate.
Also, the data science community at Walmart Labs is active in most of the Hack events, utilizing the petabytes of data at our disposal, to build some of the coolest ideas. All the work we do at Walmart Labs benefits our operations our associates, helping Customers Save Money to Live Better.
Responsibilities
As a Principal Data Scientist, you ll have the opportunity to
Formulating a strategy and roadmap to design, develop, and deploy AI/ML, NLP and GenAI models into production environments with a focus on reliability and scalability.
Build/Fine-tune state-of-the-art large language models (LLMs) using Walmarts massive datasets.
Lead and inspire a team of scientists and engineers solving AI/ML problems through RD while pushing the state-of-the-art to drive innovation at scale
Executing full life cycle of projects through planning, data collection, model prototyping and deployment, with responsibilities encompassing stakeholder management and communication to cross-functional partners.
Partner closely with Product and engineering leaders to inform, drive and accelerate innovations in discovery experiences via Insights, frameworks, machine learning prototypes, and the strategic importance of AI initiatives.
Upholding standards, governance, and best practices in AI/ML model development and compliance with model and data governance standards.
Build a strong external presence through publishing your team s work in top-tier AI/ML conferences and developing partnerships with academic institutions
Adhere to Walmart s policies, procedures, mission, values, standards of ethics and integrity
Adopt to Walmart s quality standards, develop/recommend process standards and best practices across the retail industry
Position Requirements
Bachelors/Masters/PhD from a reputed institution
Minimum of 12+ years of data science experience
Demonstrated history of technology leadership and strong hands-on experience
Proven records of scientific publications or intellectual property generation
Hands-on experience in Large Language Models, Multimodal Vision Language Models, Recommender Systems, Computer Vision, Optimization Models and Reinforcement Learning.
Past experience in strong programming skills across data science, big data and ML engineering stack
Strong communication skills with inclination to high ownership and commitment
About Global Tech.
Imagine working in an environment where one line of code can make life easier for hundreds of millions of people . That s what we do at Walmart Global Tech. We re a team of software engineers, data scientists, cybersecurity experts and service professionals within the world s leading retailer who make an epic impact and are at the forefront of the next retail disruption. People are why we innovate, and people power our innovations. We are people-led and tech-empowered.
We train our team in the skillsets of the future and bring in experts like you to help us grow. We have roles for those chasing their first opportunity as well as those looking for the opportunity that will define their career. Here, you can kickstart a great career in tech, gain new skills and experience for virtually every industry, or leverage your expertise to innovate at scale, impact millions and reimagine the future of retail.
Flexible, Hybrid Work
We use a hybrid way of working with primary in office presence coupled with an optimal mix of virtual presence. We use our campuses to collaborate and be together in person, as business needs require and for development and networking opportunities. This approach helps us make quicker decisions, remove location barriers across our global team , be more flexible in our personal lives.
Benefits
Beyond our great compensation package, you can receive incentive awards for your performance. Other great perks include a host of best-in-class benefits maternity and parental leave, PTO, health benefits, and much more.
Equal Opportunity Employer
Walmart, Inc. is an Equal Opportunity Employer - By Choice. We believe we are best equipped to help our associates, customers, and the communities we serve live better when we really know them. That means understanding, respecting, and valuing diversity- unique styles, experiences, identities, ideas and opinions - while being inclusive of all people.
Minimum Qualifications...
Outlined below are the required minimum qualifications for this position. If none are listed, there are no minimum qualifications.
Minimum Qualifications:Option 1: Bachelors degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology or related field and 5 years experience in an analytics related field. Option 2: Masters degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology or related field and 3 years experience in an analytics related field. Option 3: 7 years experience in an analytics or related field.
Preferred Qualifications...
Outlined below are the optional preferred qualifications for this position. If none are listed, there are no preferred qualifications.
Primary Location... 4,5,6, 7 Floor, Building 10, Sez, Cessna Business Park, Kadubeesanahalli Village, Varthur Hobli , India",https://www.naukri.com/job-listings-principal-data-scientist-walmart-labs-bengaluru-15-to-16-years-140125501108
Lead Data Scientist,Accenture,8-12 Yrs,11-19 Lacs PA,"Hybrid - Bengaluru, Hyderabad, Delhi / NCR","Data Science, python, visualization tool, data analysis, Power BI, advanced excel, Tableau, Machine Learning",12 Days Ago,"Seeking a strong Team Lead with knowledge in Sales Operations domain and CRM data along with the below expected Skills/Experience:
• Leverage data to optimize sales strategies and analyze sales trends.
• Collaborate with cross-functional teams to optimize pricing strategies, customer targeting, and sales processes.
• Translate complex data into actionable insights/recommendations.
• Collaborate with sales leaders to enhance revenue generation, streamline processes, and improve decision-making.
• Perform as a Lead Data Scientist by using and creating advanced statistical modeling techniques to develop descriptive, predictive, diagnostic, and prescriptive models that provide our stakeholders with improved business outcome indicators.
• Owning Analytics/ Data Science Products end-to-end
• Proficiency in Analytics tools like Python (Pandas, Numpy, Scikit-Learn, etc) for data manipulation and statistical analysis is essential.
• Data Management - Understanding Data Sources, Data Engineering/Modeling, and data connections to the relevant tools.
• Experience/knowledge in BI tools. Experience with Power BI is a strong plus.
• Knowledge and, preferably, experience with SQL - based platforms.
• Client Management
• Effective Communication & Presentation skills
• Managing & guiding the development team & delivering the final product autonomously
• Support in Hiring & Recruitment
If you're a data-driven professional with knowledge in Sales Excellence domain along with strong analytics & management skills, this role offers an opportunity to drive sales growth through data analytics.",https://www.naukri.com/job-listings-lead-data-scientist-bsl-placement-hyderabad-bengaluru-delhi-ncr-8-to-12-years-140125013769
Lead Data Scientist,Myntra,1-9 Yrs,Not disclosed,Bengaluru,"NoSQL, Data management, Machine learning, Performance testing, Troubleshooting, Distribution system, Forecasting, SQL",13 Days Ago,"About Team
The Myntra Data Science team is at the forefront of innovation, delivering cutting-edge solutions that drive significant revenue and enhance customer experiences across various touchpoints. Our models impact millions of customers, leveraging real-time, near-real-time, and offline solutions with diverse latency requirements. These models are built on massive datasets, allowing for deep learning and growth opportunities within a rapidly expanding organization. By joining our team, youll gain hands-on experience with an extensive e-commerce platform, learning to develop models that handle millions of requests per second with sub-second latency.

We take pride in deploying solutions that not only utilize state-of-the-art machine learning techniques such as graph neural networks, diffusion models, transformers, representation learning, optimization methods, and Bayesian modeling but also contribute to the research community with multiple peer-reviewed publications.

Roles and Responsibilities
Design, Develop, and Deploy: Develop, deploy, and maintain machine learning models that are not only theoretically sound but also practical and scalable. Our team places a strong emphasis on rapid, trustworthy experimentation for validating models and features.

Model Maintenance: Design and build machine learning pipelines optimized for scalability, ensuring seamless model training, evaluation, and deployment. Monitor the performance of machine learning models in real-time using statistical methods, ensuring their efficiency and effectiveness.Implement and manage real-time data systems to handle large data streams efficiently.

Technical Expertise: Conduct R&D in innovative techniques such as Recommender Systems, Computer Vision, NLP, Generative AI and Causal Inference, pushing the boundaries of practical machine learning applications.

Software Development: Develop robust, scalable, and maintainable software solutions for seamless model deployment.

CI/CD Pipelines: Set up and manage Continuous Integration/Continuous Deployment (CI/CD) pipelines for automated testing, deployment, and model integration.

Collaboration: Work closely with the Product Managers, Platforms and Engineering teams to ensure smooth deployment and integration of ML models into Myntra production systems.

Data Management: Utilize big data technologies and data lakes to preprocess and shape raw data for machine learning applications.

Code Quality: Write clean, efficient, and maintainable code following best practices.

Performance Optimization: Conduct performance testing, troubleshooting, and tuning to ensure optimal model performance.

Continuous Learning: Stay up-to-date with the latest advancements in machine learning and technology, sharing insights and knowledge across the organization.

Experience

Industry Experience: Masters degree in a related technical field with 4+ years of relevant industry experience or Bachelors degree in Computer Science, Data Science, Machine Learning, Statistics, or a related technical field with 6+ years of relevant industry experience OR


OR

Ph.D. in a related field with a thesis in a domain relevant to Myntras needs (e.g., Recommender Systems, Natural Language Processing).


Machine Learning Expertise: At least 4 years of hands-on experience as a Machine Learning Engineer or a similar role. Solid understanding of statistics, particularly as it applies to machine learning, including probability theory, hypothesis testing, and statistical inference.

Production Deployment: Proven track record of implementing and scaling machine learning models and pipelines in a production environment.

Programming Skills: Strong proficiency in Python or equivalent programming languages for model development.

ML Frameworks: Familiarity with leading machine learning frameworks (Keras, TensorFlow, PyTorch) and libraries (scikit-learn).

CI/CD Tools: Experience with CI/CD tools and practices.

Communication: Excellent verbal and written communication skills.

Teamwork & Independence: Ability to work collaboratively in a team environment or independently as needed. Mentor team members technically on designing and deploying ML pipelines and services.

Workload Management: Strong organizational skills to manage and prioritize tasks, supporting your manager effectively.


Preferred Qualifications

Strong emphasis on rapid, trustworthy experimentation for validating machine learning models and hypotheses.

Hands-on experience with Search and Recommender Systems, Computer Vision, or Forecasting is strongly desired. We value candidates who emphasize practical implementation and scaling of machine learning solutions.

Experience with real-time systems and databases like Kafka, Cassandra, Vector Databases, or Bigtable is highly valued.

Prior experience with Generative AI techniques earns brownie points.

Advanced understanding and experience in Causal Inference earns a lot of brownie points.

Strong communication skills, especially in conveying complex technical and statistical concepts to a non-technical audience.

Experience with big data technologies like Spark or other distributed computing frameworks.


Exceptional candidates are encouraged to apply, even if you dont meet every listed qualification. Were open to hiring individuals who demonstrate outstanding potential.

Nice to Have

Research Contributions: Publications or presentations in recognized Machine Learning and Data Science journals/conferences.

Cloud Services: Proficiency in cloud platforms (AWS, Google Cloud) and an understanding of distributed systems.

Generative AI Exposure: Familiarity with Generative AI models.

Database Management: Experience with SQL and/or NoSQL databases.

ML Orchestration: Knowledge of ML orchestration tools (Airflow, Kubeflow, MLFlow).",https://www.naukri.com/job-listings-lead-data-scientist-myntra-com-bengaluru-1-to-9-years-130125506396
Senior Data Scientist,Skilfil Consultants,10-15 Yrs,25-30 Lacs PA,Bengaluru,"Data Science, GenAI, Azure, Machine Learning, Microsoft Azure, Machine, Data, Senior",6 Days Ago,"• Execute complex data science projects from conception to deployment.
• Develop and implement advanced machine learning models and algorithms.
• Develop NLP-based personal assistants using GenAI technologies on enterprise platforms such as Azure.",https://www.naukri.com/job-listings-senior-data-scientist-skilfil-consultants-bengaluru-10-to-15-years-081024025554
Principal Data Scientist,Astar Data,9-14 Yrs,Not disclosed,Hybrid - Bengaluru,"Data Science, Natural Language Processing, Neural Networks, Machine Learning, Deep Learning, Computer Vision, Languages, Data",11 Days Ago,"Role & responsibilities
Convert broad vision and concepts into a structured data science roadmap, and guide a team to successfully execute on it
Handling end-to-end client AI & analytics programs in a fluid environment. Your role will be a combination of hands-on contribution, technical team management, and client interaction.
Proven ability to discover solutions hidden in large datasets and to drive business results with their data-based insights
Contribute to internal product development initiatives related to data science.
Drive excellent project management required to deliver complex projects, including effort/time estimation
Be proactive, with full ownership of the engagement. Build scalable client engagement level processes for faster turnaround & higher accuracy
Define Technology/ Strategy and Roadmap for client accounts, and guides implementation of that strategy within projects
Manage the team-members, to ensure that the project plan is being adhered to over the course of the project
Build a trusted advisor relationship with the IT management at clients and internal accounts leadership.

Preferred candidate profile
Mandated Skills:
B-Tech/M-Tech/MBA from a top tier Institute preferably in a quantitative subject
10+ years of hands-on experience in applied Machine Learning, AI and analytics • Experience of scientific programming in scripting languages like Python, R, SQL, NoSQL, Spark with ML tools & Cloud Technology (AWS, Azure, GCP)
Experience in Python libraries such as numpy, pandas, scikit-learn, tensor-flow, scrapy, BERT etc.
Strong grasp of depth and breadth of machine learning, deep learning, data mining, and statistical concepts and experience in developing models and solutions in these areas
Expertise with client engagement, understanding complex problem statements, and offering solutions in the domains of Supply Chain, Manufacturing, CPG, Marketing etc
Desired Skills:
Deep understanding of ML algorithms for common use cases in both structured and unstructured data ecosystems
Comfortable with large scale data processing and distributed computing
Providing required inputs to sales, and pre-sales activities
A self-starter who can work well with minimal guidance
Excellent written and verbal communication skills",https://www.naukri.com/job-listings-principal-data-scientist-astar-data-bengaluru-9-to-14-years-070524005095
Data Scientist (Prompt Engineers),A Reputed Company,5-10 Yrs,15-30 Lacs PA,"Hybrid - Pune, Bangalore Rural","EDA, Artificial Intelligence, Scikit-Learn, Agile, Azure Devops, Data Engineering, Decision Tree, Logistic Regression",22 Days Ago,"Deliver initiatives per AI strategy, Data Science Process
Prepare training tools for promptng
Exp in Agile principles, designing data science experiments, validating models, problem statements, interpretation, busines implications
AI
writing prompts

Required Candidate profile
Exp in EDA, Azure MS DevOps Snowflake, Databricks, Python/Spark, CI/CD, Sci-Kit Learn, Git
AI implementation
Algorithms
Agile Principles
Business & Data Analysis
Statistics
Random Forest
Case Study",https://www.naukri.com/job-listings-data-scientist-prompt-engineers-amit-gaikwad-pune-bangalore-rural-5-to-10-years-050125000100
Lead Data Scientist - Generative AI and LLM & SLM Development,MakeMyTrip,5-8 Yrs,Not disclosed,Bengaluru,"Natural Language Processing, Deep Learning, Python, Data Science, Artificial Intelligence, Neural Networks, Languages, Data",13 Days Ago,"Location: MakeMyTrip, Bangalore
Experience Level: 6-8 years
Position: Lead Data Scientist
Education: BE/BTech from Tier 1 institutes (IITs/IIITs/NITs). Preferably MS in CS/NLP/KGs/Vision at top tier institute, for lead DS.
Reimagine Travel decisions with the power of AI @ MakeMyTrip. MakeMyTrip has been AI/ML/Data/Platform powered organization. We are now shaping the future of travel for Bharat customers, with GenAI-centric innovations, leveraging SLMs, Vernacular STT/TTS, and travel content systems. Join us to take these systems, chatbots, Cx, content to next orbit of excellence.
About the Role:
As a Lead data scientist, you will:
Design, develop, and fine-tune multilingual Small Language Models (SLMs) with advanced AI capabilities for agentic applications such as travel destination expertise, Myra bot orchestration, hotel semantic search, and customer support bot assistance.
Build custom Natural Language Inference (NLI) and reward-scoring models to improve preference-based SLM training (DPO, PPO, SteerLM etc), enhancing multi-agent response quality and relevance.
Develop and implement active learning pipelines for data and models, for NLP, Named Entity Recognition (NER), conversational latent intent/concepts, travel-specific embeddings, and domain-specific SLM training for summarization, rephrasing, and planning.
Architect and enhance conversational AI systems to dynamically adapt and comprehend concepts/intents, NLP, and NER tasks across multiple lines of business, supporting the Myra chatbot ecosystem.
Drive end-to-end quality assurance through robust integration and experience testing, establishing objective evaluation metrics and leveraging A/B testing for performance optimization.
Mentor and guide engineering teams in advanced SLM and Generative AI analytics, fostering growth and innovation.
Collaborate across teams to deliver scalable solutions that impact millions of users, ensuring alignment with business goals.
Focus on hosting and deploying Generative AI models on robust and efficient infrastructure to support large-scale operations.
What You Bring:
Deep experience in Natural Language Processing (NLP & NLI), tiny/small language models, base language model retraining (both transformer and BERT based architectures).
Extensive experience in conversational NLP systems.
Experience in SLM adaptor fine tuning, SFT training, SLM pruning (base and instruct models)
Experience in retriever frameworks in Q&A bots.
Experience in contrastive learning, graph learning based embedding methods with heterogenous features.
Preferably experience in building NLP active learning pipelines.
Demonstrable experience in scaling your models to large scale search systems is a plus.
Very good critical reasoning skills, data centric NLP/NLI systems.
Must have temperament and hunger to work in fast-paced environment.
Why Join Us?
Be part of a team revolutionizing the travel industry with cutting-edge AI and Generative AI technologies, impacting millions of users worldwide.",https://www.naukri.com/job-listings-lead-data-scientist-generative-ai-and-llm-slm-development-makemytrip-bengaluru-5-to-8-years-021224006927
Lead Data Scientist,Neostats Analytics Solutions,6-10 Yrs,Not disclosed,Bengaluru,"python, sas, predictive analytics, presentation skills, business acumen, sql, Analytics, Data",9 Days Ago,"About us: NeoStats Analytics is a new age Data & Analytics consulting firm offering contemporary solutions and infinite possibilities.
Our mission is to create a lasting competitive advantage for our clients by transforming them to world-class, data driven organizations.
Established in 2022 to provide End to End Data, Analytics & AI Services, we are headquartered out of UAE, with bases in India & UK.
Comprising of industry veterans, we enable Data and Analytics transformations powered by our expertise in Data Engineering, Analytics and Generative AI, true partnership and ?Data to Value? approach.
For details refer to:https://neostats.
ai/.
Job Title: Data Scientist (4 to 6 Years) Merchandising Analytics.
Job Role: Develop predictive model or rule-based algorithm to correctly analyze the demand of the product, corresponding price, and optimal discount to achieve business goal.
Responsible to come up with methodologies or ideas to solve a business problem and can define the success criteria.
Manage end to end project delivery and ensure quality, timeliness, and accuracy of the output.
Keep abreast of industry trends and emerging methodologies to continuously improve skill set around merchandising analytics.
Design and create the presentation that will be presented to C-level members of the business.
Responsible to get involve in various mentorship initiatives to improve the skill set of the junior team members.
Desired Skills and Experience: Bachelors or masters degree in any quantitative discipline.
Candidates from Economics, Statistics, Operations Research or Mathematics background from reputable institutions will be preferred.
Experience of working in areas of retail like supply chain, pricing, assortment, space is preferred.
Expertise in programming language such as Python, SQL/SAS is a must.
Expertise in predictive analytics techniques around classification or regression, Time Series, Tree-based algorithms, model assembling techniques and Optimization.
Expertise in visualization tools such as QlikView, Tableau, Power BI etc Experience in working in cloud platform like Azure.
Should have basic idea of working on product application.
Excellent verbal and written presentation skills.
Attention to detail and ability to work in high pressure environment.
Strong Drive and passion to deliver business impact through retail Analytics.
Strong business acumen and ability to translate data insights into meaningful business recommendations.
Open to Travel (up to 20%) on need basis.
What we offer: Competitive Salary and Benefits.
Opportunity to be part of a fast-paced and growing startup.
Grow your career with.
Ownership You will own your initiative and be given specific responsibilities.
Continuous coaching & mentoring You will have the opportunity to interact and work closely with other Senior data professionals and AI experts across the globe.
Dynamic and respectful work environment we truly value you.
Show more Show less",https://www.naukri.com/job-listings-lead-data-scientist-neostats-analytics-solution-bengaluru-6-to-10-years-170125504125
Sr Data Scientist,GENERAL ELECTRIC (GE),6-8 Yrs,Not disclosed,Bengaluru,"Mining, TPM, Computer science, Analytical, Troubleshooting, Forecasting, Information technology, Freight",27 Days Ago,"Who will you be working with?
This role is an integral part of the Wabtec IT Data & Analytics (DnA) Team. As a Sr. Data Scientist, you will be a key member of the DS / AI Development team, working closely with both Wabtec IT DNA team and Business stakeholders to provide solutions for complex data challenges by delivering predictive, prescriptive models and AI / Gen AI solutions to the needs of various Wabtec Business Units and Functions.
How will you make a difference?
We are seeking a collaborative and highly motivated Sr. Data Scientist to extend our teams success and enhance customer experience through impactful AI and machine learning solutions. As a member of the Wabtec IT Data & Analytics (DnA) Team, you will be responsible for:
Participate in all stages of agile / scrum to design, develop, test, deploy and support data science / AI models, which are integrated with different applications. Apply new ideas and follow data flow patterns that can deliver products to show ease of use, faster and smarter ways.
Works closely with the TPM of the scrum team to service the needs of the Business teams to deliver solutions. Collaborate well with the DnA team & with cross-functional business users.
Key responsibility is the development of AI based solutions for different use cases based on business requirements.
Deliver on data science / AI projects, ensuring they meet business requirements and deliver on time
Proven ability to work independently with cross functional teams on medium scale projects and handling business interactions
Align data flows, design, architecture with business requirements and prepare data for data science models
Mentor interns or assist data engineers & peers on technical competencies if required.
Generating information and insights from data sets and identifying trends & patterns, preparing reports for quick validations.
Research and experiment with new AI tools, frameworks, and techniques as needed
What do we want to know about you?
You must have:
The minimum qualifications for this role include:
B.Tech or M.Tech in Information Technology (IT), Computer Science, or Engineering from an accredited college or university
6+ years of mandatory experience in Data Science, AI / ML and Python.
Demonstrable expertise in the area of Machine Learning, Deep Learning, Image Processing, NLP, predictive & forecasting models.
Hand-on experience on complete ML pipeline, data preprocessing, training and deployment of ML models.
Strong programming skills in Python, LLM, ML Flow, Deep Learning, PyTorch /TensorFlow, AWS AI tech-stack (Bedrock Services, Foundation models, Textract, Kendra etc.) to build/manage and analyze large datasets
Good understanding or experience of working with AWS Bedrock.
Strong experience with advance SQL and good to have experience in Pyspark.
Good understanding or experience of working in AWS/any other cloud platform.
Good to have experience on Dataiku but optional.
Exposure to Industrial engineering domain is preferred
Flexible and Quick learner
Critical thinking, decision making, troubleshooting and problem-solving skills
Uses teamwork skills to achieve goals, solve problems, and manage conflict
Ability to support multiple initiatives simultaneously and work in a fast-paced environment
Excellent verbal & written communication skills, including communicating technical issues to non-technical audiences
We would love it if you had:
Highly self-motivated with the ability to work independently, passionate about business & attention to details
Creative, willing to understand, asking questions
Ability to acquire any specialized domain knowledge required to be more effective in all required activities
Ability to operate in a fast-paced environment with a sense of urgency, ownership, and accountability
Adaptable/Flexible: being open to change in response to new information, different or unexpected circumstances, and having the ability to navigate ambiguous situations
Ability to break down problems and estimate time for development tasks
Ability to make basic technology choices based on experience
Effectiveness and Efficiency, and Accountability
Experience in analytical storytelling and stellar communications skills
What will your typical day look like?
Collaborate daily with D&A- AA & AI scrum team and interact often with Architecture team for reviews and technical recommendations.
Engage with internal stakeholders and the DNA team to understand business needs, provide project updates, and align AI initiatives with deliverables
Work closely with business stakeholders and the DS Manager to define project goals and success criteria for the assigned project(s)
Design, develop, and deploy AI & Generative AI solutions on the AWS Data Lake platform.
Conduct data preprocessing, analysis, and model development, including fine-tuning LLMs, image processing, NLP, and algorithm optimization for cost-effective, high-performance solutions.
Test and measure the impact of new AI/GenAI features and analyze experiment results to provide data-driven recommendations.
Explore data trends, identify insights, and integrate AI-powered solutions into business workflows for improved efficiency.
What about the physical demands of the job?
Ability to operate a laptop or desktop and to sit for extended periods of time
Concentrate for long periods of time
Work independently and as part of a team
Manage multiple projects simultaneously
Meet deadlines under pressure",https://www.naukri.com/job-listings-sr-data-scientist-ge-transportation-bengaluru-6-to-8-years-311224500924
