Title,Company,Experience,Salary,Location,Skills,Posting_Date,Job_Description,Job_URL
"Senior Data Scientist / Lead Data Scientist, NLP + GenAI",Tiger Analytics,4-8 Yrs,8-18 Lacs PA,"Bengaluru, Hyderabad, Chennai","LLM, NLP, NLP toolkit, Text Analytics, GPTQ, Perplexity, Sentiment Analysis, Data Science",12 Days Ago,"As a Data Scientist specializing in Generative AI and NLP, you will be at the forefront of AI innovation. Your role will involve designing and deploying sophisticated models, including large language models (LLMs), to solve complex business problems. You will work closely with cross-functional teams to create scalable, data-driven solutions that bring AI-driven creativity and intelligence to life across various industries.
Must Have Skills : NLP frameworks, Generative AI, NLP, NLP models, LLM
Experience Level : 4 - 8 Years

Key Responsibilities:
Generative AI & NLP Development: Design, develop, and deploy advanced applications and solutions using Generative AI models (e.g., GPT, LLaMA, Mistral) and NLP algorithms to solve business challenges and unlock new opportunities for our clients.
Model Customization & Fine-Tuning: Apply state-of-the-art techniques like LoRA, PEFT, and fine-tuning of large language models to adapt solutions to specific use cases, ensuring high relevance and impact.
Innovative Problem Solving: Leverage advanced AI methodologies to tackle real-world business problems, providing creative and scalable AI-powered solutions that drive measurable results.
Data-Driven Insights: Conduct deep analysis of large datasets, uncovering insights and trends that guide decision-making, improve operational efficiencies, and fuel innovation.
Cross-Functional Collaboration: Work closely with Consulting, Engineering, and other teams to integrate AI solutions into broader business strategies, ensuring the seamless deployment of AI-powered applications.
Client Engagement: Collaborate with clients to understand their unique business needs, provide tailored AI solutions, and educate them on the potential of Generative AI to drive business transformation.

What Youll Bring:
Generative AI & NLP Expertise: Extensive experience in developing and deploying Generative AI applications and NLP frameworks, with hands-on knowledge of LLM fine-tuning, model customization, and AI-powered automation.
Hands-On Data Science Experience: 6+ years of experience in data science, with a proven ability to build and operationalize machine learning and NLP models in real-world environments.
AI Innovation: Deep knowledge of the latest developments in Generative AI and NLP, with a passion for experimenting with cutting-edge research and incorporating it into practical solutions.
Problem-Solving Mindset: Strong analytical skills and a solution-oriented approach to applying data science techniques to complex business problems.
Communication Skills: Exceptional ability to translate technical AI concepts into business insights and recommendations for non-technical stakeholders.",https://www.naukri.com/job-listings-senior-data-scientist-lead-data-scientist-nlp-genai-tiger-analytics-hyderabad-chennai-bengaluru-4-to-8-years-300125921720
Lead Data Scientist,Tiger Analytics,6-10 Yrs,Not disclosed,"Bengaluru, Hyderabad, Chennai","Data Science, Data Mining, Spark, Databricks, Statistics, Machine Learning, ML stack, hypothesis validation",12 Days Ago,"Role & responsibilities
Bachelors or Master’s degree in Data Science, Computer Science, Statistics, Mathematics, or a related field.
5+ years’ experience in Data Science, Statistics, Data Mining, hypothesis validation and design of Algorithms with Strong Exposure to modern ML stack (Scikit Learn, NLP, SparkML, Pytorch, TensorFlow Etc.)
5+ Years of experience in Writing high performance production Data Science Code in Python
Proficient with SQL, Data Modelling, Databases Data Lakes technologies such as Delta
2+ years of quality experience in Spark programming and Delta Architecture, distributed data processing. Exposure to Databricks or any managed Spark Runtime on Cloud (Dataproc / EMR) would be preferred
Quality Experience in Delivering Data Science Solutions in production deployments in any major cloud platform - Azure/Google/AWS or on Databricks.
Strong Deep Learning Expertise: Practical experience in designing, training, evaluating, and optimizing deep learning networks.
Excellent Understanding of Machine Learning Methods: Knowledge of machine learning methods for classification, regression, and clustering.
Hands on experience in building scalable Data, ML Pipelines and in design and deployment of ML Algorithms in Production
Comfortable with Fast Paced Development Experience Zero to One build skills
Communication Skills: Proficiency in English for presenting data insights and results through visualizations
Excellent knowledge of version control (GIT) and Software Release management for DS Solutions.
Excellent skills in terms of authoring technical specification documentation and structuring release cycles
Proven experience managing a live product / platform and collaborating with product managers or business stakeholders to achieve business goals
Strong passion for product development and a keen understanding of customer requirements
Enthusiastic about creating high-performing teams and effective organizational structures
High integrity, and a great hunger to learn and develop as a software engineer",https://www.naukri.com/job-listings-lead-data-scientist-tiger-analytics-hyderabad-chennai-bengaluru-6-to-10-years-300125921689
Senior Analyst / Data scientist - Immediate joiners,Tiger Analytics,2-7 Yrs,Not disclosed,"Hybrid - Bengaluru, Hyderabad, Chennai","Data Science, Regression, Machine Learning, Python, Time Series Analysis, Classification, Analysis, Time series",12 Days Ago,"2 -7 years of Relevant Data Science Experience, with demonstrated proficiency and hands-on experience navigating data science complexities.
Good communication skills, both verbal and written.
Exhibit a fervour for crafting modular, scalable, and bug-free Python code.
Comfortable in SQL with additional proficiency in office tools like Excel & PowerPoint.
Experience in production engineering best practices (e.g. Git versioning, Docker).
Familiarity or experience with working on large data sets and distributed computing (e.g. Hive, Hadoop, Spark)
Working knowledge of Cloud platforms (e.g. AWS, Azure, GCP).
Excitement to collaborate with diverse stakeholders across the organisation.
In-depth understanding of various data science approaches, machine learning algorithms, and statistical methods.
Hunger to learn new technologies and embrace the change.
Proficiency in foundational concepts and algorithms in machine learning, encompassing regression and classification techniques, and a keen awareness of their assumptions, strengths, and limitations.

Must-Have Skills: Data science , Python ,Machine Learning , Regression ,Classification.
Location -Chennai / Bangalore / Hyderabad
Notice period -Immediate joiner -15 days",https://www.naukri.com/job-listings-senior-analyst-data-scientist-immediate-joiners-tiger-analytics-hyderabad-chennai-bengaluru-2-to-7-years-300125921553
Senior Data Scientist,Fastenal,4-8 Yrs,Not disclosed,Hybrid - Bengaluru,"Python or R, Timeseries Forecasting, Pyspark or Apache spark, Demand Forecasting, Data, Python, R, Forecasting",13 Days Ago,"Job description
Location: Fastenal India - Bangalore
Job Description: We are seeking a highly skilled and experienced Senior Data Scientist to join our team. The ideal candidate will have a strong background in data science, machine learning, and statistical analysis. As a Senior Data Scientist, you will be responsible for leading data-driven projects, developing predictive models, and providing actionable insights to drive business decisions.

Key Responsibilities:",https://www.naukri.com/job-listings-senior-data-scientist-fastenal-bengaluru-4-to-8-years-291124021018
Senior Data Scientist & Team Manager - Statistical Modeling - R/Python,Leading Client,6-11 Yrs,Not disclosed,"Bengaluru, Chennai","Data Science, R, Data Scientist, Data Management, Statistical Modeling, Algorithm, Machine Learning, Python",13 Days Ago,"Role Description :

- Role involves a combination of hands-on contribution being a technical SME, customer engagement and technical team management.

- Lead data science aspects of client engagements on their own end to end, effortlessly switching between roles of an Individual Contributor, team member and data science manager as demanded by each project

- Work closely with project team, Customer stakeholders and internal Business Units in devising creative analytical approaches to solve business problems.

- Developing and enhancing algorithms and models to solve business problem.

- Maintaining all models along with developing and updating code and process documentation.

Skills :

- Demonstrated analytic, quantitative, and programming skills.

- Proficiency in a structured programming language is a must - knowledge of one of statistical/general purpose scripting languages software such as R / Python is mandatory.

- Strong SQL, Microsoft Excel, PowerPoint skills.

- Experience in designing data science solution approaches to unstructured problems, conducting quantitative analyses and interpreting results.

- Excellent written and verbal communication skills.

- Organized, structured and reliable while being an effective problem solver

- Proficiency in data science approaches, machine learning algorithms and statistical methods.

Qualification and Experience :

- 8+ years exp of which 5 years of relevant data science experience including hands-on programming in one (or more) of the above languages.

- Minimum 5 years spent with Analytics teams of reputed consultants and IT/ITES companies doing statistical modelling using above tools.

- B. Tech / M.Tech / MS from Tier-1 college (IITs, NITs, IIITs etc.) is preferred

Location(s) : Chennai / Bengaluru,Anywhere in india,Multiple Locations",https://www.naukri.com/job-listings-senior-data-scientist-team-manager-statistical-modeling-r-python-ave-promagne-business-solutions-chennai-bengaluru-6-to-11-years-290125921536
LLM Data Scientist Lead,CTL,9-14 Yrs,Not disclosed,"Bengaluru, Delhi / NCR","LLM, algorithms, python, lstm, nlp, rnn, software development, neural networks",13 Days Ago,"We are looking for high-energy generalists with a focus on NLP Engineer to deliver theoretically elegant algorithms, practically efficient and well-engineered solutions to complex problems.

Skills we need:
Build, improve and extend NLP capabilities
Research and evaluate different approaches to NLP problems
Must be able to write code that is well designed, produce deliverable results
Write code that scales and can be deployed to production
Ability to design and execute A/B tests through a framework
Knowledge of association mining, named entity recognition and vector representations of textual data
Knowledge of neural networks - RNN, LSTM
Ability to apply machine learning to problems that deal with language
Strong knowledge of Python, and general software development skills
Strong knowledge in data structures and algorithms

Qualifications:
3+ years of work experience in data.
Good communication skills with analytical and problem solving abilities. Must be a good team player.
Should have led a team technically, responsible for POCs, designed the solution and provided the estimate as per requirements",https://www.naukri.com/job-listings-llm-data-scientist-lead-ave-promagne-business-solutions-bengaluru-delhi-ncr-9-to-14-years-290125919697
Principal Data Scientist / LLM Specialist,Tetrahed,11-15 Yrs,Not disclosed,"Bengaluru, Mumbai, Delhi / NCR","Python, Azure, Statistician, LLM Models, SQL, PyTorch, NLP, GCP",13 Days Ago,"Responsibilities:
1. Strategic Leadership:
a. Define and drive the overall data science strategy and roadmap for the organization, aligning it with business objectives and technical capabilities.
b. Oversee the design, development, and implementation of data science solutions.
c. Foster a culture of innovation and continuous improvement within the data science team.
2. Data Strategy:
a. Develop and deploy advanced data science models and algorithms, including LLMs, to solve complex business problems. Identify, acquire, and curate high-quality datasets relevant ML tasks.
b. Design and implement data preprocessing, cleaning, and augmentation techniques.
c. Leverage LLMs to extract deeper insights from data, including unstructured text and natural language data.
3. Data-Driven ML Development:
a. Collaborate with LLM experts to integrate LLMs into data science pipelines and applications.
b. Optimize LLM performance for specific tasks and domains.
c. Apply advanced data mining and machine learning techniques to extract valuable insights.
d. Evaluate ML performance using rigorous data-driven metrics.
4. ML Data Visualization and Analysis:
a. Develop data visualizations and analysis techniques to understand ML Al behavior and performance.
b. Identify trends, patterns, and anomalies in data. Explore new applications of LLMs in data science, such as LLM-powered recommendation systems, predictive analytics, and anomaly detection.
c. Communicate data-driven insights to stakeholders effectively.
Minimum Required Skills:
11+ years of experience preferred.
Advanced degree in computer science, data science, or a related field.
Deep understanding of LLM architectures, algorithms, and techniques.
Strong experience in Python, SQL. Should be extremely comfortable with Numpy, Pandas, Matplotlib and Scikit learn python libraries
Strong understanding of machine learning concepts and algorithms. Should know deep learning techniques such as clustering, decision trees, random forest, etc.
Knowledge on text classification, sentiment analysis, named entity recognition, machine translation, text summarization and question-answering is must.
Experience with LLM frameworks (Hugging Face Transformers, TensorFlow, PyTorch)
Experience with data labeling and annotation tools.
Certifications in cloud platforms or ML technologies can be a plus.
Proficient knowledge of cloud platforms (AWS, GCP, Azure).
Strong problem-solving and analytical skills.
Ability to work in team-oriented, collaborative environment.

Location-Delhi NCR, Bangalore, Chennai, Pune, Kolkata, Ahmedabad, Mumbai, Hyderabad",https://www.naukri.com/job-listings-principal-data-scientist-llm-specialist-tetrahed-inc-mumbai-delhi-ncr-bengaluru-11-to-15-years-290125918430
Lead Data Scientist,Tetrahed,7-10 Yrs,Not disclosed,"Bengaluru, Karnataka","Data Science, Azure, Power BI, Pandas, Scikit-learn, data visualization, Tableau, AWS",13 Days Ago,"Job Summary:

We are seeking a highly skilled Lead Data Scientist with 7-10 years of experience in Data Science, Machine Learning, Artificial Intelligence, Statistics, and Deep Learning. The ideal candidate will be responsible for leading data-driven initiatives, mentoring a team of data scientists, and collaborating with cross-functional teams to develop innovative solutions that drive business value.

Key Responsibilities:

Strategy Development: Design and implement a comprehensive data science strategy aligned with organizational goals, focusing on leveraging data for actionable insights.

Team Leadership: Lead and mentor a team of data scientists and analysts, fostering a culture of innovation and continuous improvement. Provide guidance on best practices in data science and machine learning.

Project Management: Oversee the end-to-end development of data science projects, including problem definition, data collection, model development, and deployment.

Collaboration: Work closely with stakeholders across various departments to identify business challenges and opportunities for data-driven solutions. Facilitate cross-functional collaboration to ensure alignment on project goals.

Model Development: Utilize advanced statistical methods and machine learning algorithms to develop predictive models and analytical solutions. Ensure models are robust, scalable, and maintainable.

Data Integration: Manage the integration of data from multiple sources, ensuring data quality and accessibility for analysis.

Performance Monitoring: Establish metrics and monitoring systems to evaluate model performance and business impact. Continuously refine models based on feedback and new data.

Knowledge Sharing: Promote data literacy within the organization by conducting workshops and training sessions on data science methodologies and tools.

Qualifications:

Bachelor's degree in Computer Science, Statistics, Mathematics, or a related field.
7-10 years of relevant experience in data science, with a strong focus on machine learning and artificial intelligence.
Proficiency in programming languages such as Python, R, or Java, and experience with data manipulation and analysis libraries (e.g., Pandas, NumPy, Scikit-learn).
Strong understanding of statistical methods, deep learning frameworks (e.g., TensorFlow, PyTorch), and machine learning algorithms.
Excellent problem-solving skills and the ability to communicate complex concepts to non-technical stakeholders.
Experience with cloud platforms (e.g., AWS, Azure) and data visualization tools (e.g., Tableau, Power BI) is a plus.",https://www.naukri.com/job-listings-lead-data-scientist-tetrahed-inc-bengaluru-karnataka-7-to-10-years-290125918377
Principal Data Scientist / LLM Specialist,Tetrahed,11-16 Yrs,Not disclosed,"Bengaluru, Mumbai, Delhi / NCR","LLM Frameworks, R, PyTorch, Data Scientist, Statistician, Natural Language Processing, Data Engineer, Machine Learning Algorithms",13 Days Ago,"Responsibilities:
1. Strategic Leadership:
a. Define and drive the overall data science strategy and roadmap for the organization, aligning it with business objectives and technical capabilities.
b. Oversee the design, development, and implementation of data science solutions.
c. Foster a culture of innovation and continuous improvement within the data science team.
2. Data Strategy:
a. Develop and deploy advanced data science models and algorithms, including LLMs, to solve complex business problems. Identify, acquire, and curate high-quality datasets relevant ML tasks.
b. Design and implement data preprocessing, cleaning, and augmentation techniques.
c. Leverage LLMs to extract deeper insights from data, including unstructured text and natural language data.
3. Data-Driven ML Development:
a. Collaborate with LLM experts to integrate LLMs into data science pipelines and applications.
b. Optimize LLM performance for specific tasks and domains.
c. Apply advanced data mining and machine learning techniques to extract valuable insights.
d. Evaluate ML performance using rigorous data-driven metrics.
4. ML Data Visualization and Analysis:
a. Develop data visualizations and analysis techniques to understand ML Al behavior and performance.
b. Identify trends, patterns, and anomalies in data. Explore new applications of LLMs in data science, such as LLM-powered recommendation systems, predictive analytics, and anomaly detection.
c. Communicate data-driven insights to stakeholders effectively.
Minimum Required Skills:
11+ years of experience preferred.
Advanced degree in computer science, data science, or a related field.
Deep understanding of LLM architectures, algorithms, and techniques.
Strong experience in Python, SQL. Should be extremely comfortable with Numpy, Pandas, Matplotlib and Scikit learn python libraries
Strong understanding of machine learning concepts and algorithms. Should know deep learning techniques such as clustering, decision trees, random forest, etc.
Knowledge on text classification, sentiment analysis, named entity recognition, machine translation, text summarization and question-answering is must.
Experience with LLM frameworks (Hugging Face Transformers, TensorFlow, PyTorch)
Experience with data labeling and annotation tools.
Certifications in cloud platforms or ML technologies can be a plus.
Proficient knowledge of cloud platforms (AWS, GCP, Azure).
Strong problem-solving and analytical skills.
Ability to work in team-oriented, collaborative environment.
Location- Delhi NCR, Bangalore, Chennai, Pune, Kolkata, Ahmedabad, Mumbai, Hyderabad",https://www.naukri.com/job-listings-principal-data-scientist-llm-specialist-tetrahed-inc-mumbai-delhi-ncr-bengaluru-11-to-16-years-290125918356
Lead / Manager - Data Scientist // 4 - 15 Years //,2coms,4-9 Yrs,Not disclosed,Bengaluru,"python, natural language processing, neural networks, predictive analytics, machine learning, artificial intelligence, sql, cloud",13 Days Ago,"SUMMARY
 Opp. for the Data Scientist profs. with a leading IT MNC, Pan India

Greetings from 2coms!

About the Client:

Client is a global Fortune 500 IT solutions company specializing in delivering simple and scalable solutions to address complex business problems.More than 1,500 staff delivers technical and domain expertise across multiple platforms and industries to help enterprise companies drive productivity, efficiency and gain the most out of their technology investments.

Requirements
JOB DESCRIPTION:


Position: Lead / Manager - Data Scientist

Skills: Data Scientist With any   ONE  of the foll Skills - SQL,Python,Machine Learning / Python / Large Language Model,Generative AI / AWS / Cloud

Location: Pan India

Experience Required: 4+ years of relevant experience

Notice Period: Immediate - 30 Days",https://www.naukri.com/job-listings-lead-manager-data-scientist-4-15-years-2coms-bengaluru-4-to-9-years-290125029346
Senior/Lead Data Scientist,Tiger Analytics,6-9 Yrs,Not disclosed,"Bengaluru, Hyderabad, Chennai","Data Science, Regression, Machine Learning, Python, Predictive Modeling, Classification, Statistical Modeling, Time Series",13 Days Ago,"Role & responsibilities

Lead and contribute to developing sophisticated machine learning models, predictive analytics, and statistical analyses to solve complex business problems.
Demonstrate proficiency in programming languages such as Python or R, with the ability to write clean, efficient, and maintainable code. Experience with relevant libraries and frameworks (e.g., TensorFlow, PyTorch, scikit-learn) is essential.
Use your robust problem-solving skills to develop data-driven solutions, analyse complex datasets, and derive actionable insights that lead to impactful outcomes.
Work closely with clients to understand their business objectives, identify opportunities for analytics-driven solutions, and communicate findings clearly and promptly.
Take ownership of end-to-end model development, from problem definition and data exploration to model training, validation, and deployment.
Collaborate with cross-functional teams, including data engineers, software developers, and business stakeholders, to integrate analytics solutions into business processes.
Leverage a profound understanding of mathematical and statistical principles to guide developing and validating advanced data science models.
Stay abreast of industry trends, emerging technologies, and best practices in data science, bringing innovative ideas to the team and contributing to continuous improvement.
What do we expect?
6-10 years of total DS and model development experience
A passion for writing high-quality code (Python), and the code should be modular, scalable, and end-end project execution while planning an active hands-on role
Having good problem-solving skills is essential, and it is equally important to have in-depth knowledge to solve complex problems effectively.
Comprehensive knowledge of the regression and classification concepts and mathematical backend along with SQL
Encourage collaboration with various stakeholders and take complete ownership of deliverables.
Adept understanding of various data science approaches, machine learning algorithms, and statistical methods.
Excellent communication skills with presentability, articulation, storytelling capability, and ability to manage complex client situations
Effective mentoring of a team with expertise in industry/domain/functional areas.
You are important to us, lets stay connected!Every individual comes with a different set of skills and qualities so even if you don’t tick all the boxes for the role today, we urge you to apply as there might be a suitable/unique role for you tomorrow. We are an equal opportunity employer. Our diverse and inclusive culture and values guide us to listen, trust, respect, and encourage people to grow the way they desire.
Note: The designation will be commensurate with expertise and experience. Compensation packages are among the best in the industry.Additional Benefits: Health insurance (self & family), virtual wellness platform, and knowledge communities.",https://www.naukri.com/job-listings-senior-lead-data-scientist-tiger-analytics-hyderabad-chennai-bengaluru-6-to-9-years-290125017951
Senior/ Lead Data Scientist - NLP/Gen AI,Tiger Analytics,6-11 Yrs,Not disclosed,"Bengaluru, Hyderabad, Chennai","NLP Development, Generative AI, Natural Language Processing, Python, Transformers, GPT, Bert, LLM",13 Days Ago,"Role & responsibilities

Generative AI & NLP Development: Design, develop, and deploy advanced applications and solutions using Generative AI models (e.g., GPT, LLaMA, Mistral) and NLP algorithms to solve business challenges and unlock new opportunities for our clients.
Model Customization & Fine-Tuning: Apply state-of-the-art techniques like LoRA, PEFT, and fine-tuning of large language models to adapt solutions to specific use cases, ensuring high relevance and impact.
Innovative Problem Solving: Leverage advanced AI methodologies to tackle real-world business problems, providing creative and scalable AI-powered solutions that drive measurable results.
Data-Driven Insights: Conduct deep analysis of large datasets, uncovering insights and trends that guide decision-making, improve operational efficiencies, and fuel innovation.
Cross-Functional Collaboration: Work closely with Consulting, Engineering, and other teams to integrate AI solutions into broader business strategies, ensuring the seamless deployment of AI-powered applications.
Client Engagement: Collaborate with clients to understand their unique business needs, provide tailored AI solutions, and educate them on the potential of Generative AI to drive business transformation.
What do we expect?
Generative AI & NLP Expertise: Extensive experience in developing and deploying Generative AI applications and NLP frameworks, with hands-on knowledge of LLM fine-tuning, model customization, and AI-powered automation.
Hands-On Data Science Experience: 6+ years of experience in data science, with a proven ability to build and operationalize machine learning and NLP models in real-world environments.
AI Innovation: Deep knowledge of the latest developments in Generative AI and NLP, with a passion for experimenting with cutting-edge research and incorporating it into practical solutions.
Problem-Solving Mindset: Strong analytical skills and a solution-oriented approach to applying data science techniques to complex business problems.
Communication Skills: Exceptional ability to translate technical AI concepts into business insights and recommendations for non-technical stakeholders.
You are important to us, lets stay connected!Every individual comes with a different set of skills and qualities so even if you don’t tick all the boxes for the role today, we urge you to apply as there might be a suitable/unique role for you tomorrow. We are an equal opportunity employer. Our diverse and inclusive culture and values guide us to listen, trust, respect, and encourage people to grow the way they desire.",https://www.naukri.com/job-listings-senior-lead-data-scientist-nlp-gen-ai-tiger-analytics-hyderabad-chennai-bengaluru-6-to-11-years-290125017677
Senior Data Scientist Draup,Draup,5-7 Yrs,Not disclosed,Bengaluru,"deep learning, Logistic regression, Due diligence, Google Analytics, Machine learning, Data processing, Natural language processing, Monitoring",14 Days Ago,"Job Summary
We are seeking a highly skilled and experienced Senior Data Scientist to join our team. In this
role, you will leverage advanced Natural Language Processing (NLP), Deep Learning, and
traditional Machine Learning (ML) techniques to build and optimize our NLP-driven products
and services. You will work closely with cross-functional teams to develop scalable, highperformance NLP models that solve complex language and data-related challenges. If you are
passionate about advancing language understanding and have hands-on experience with the
latest NLP frameworks, models, and techniques, we would love to speak with you!
Responsibilities
Model Development and Optimization: Design, build, and deploy NLP models,
including transformer models (e.g., BERT, GPT, T5) and other SOTA architectures, as
well as traditional machine learning algorithms (e.g., SVMs, Logistic Regression) for
specific applications.
Data Processing and Feature Engineering: Develop robust pipelines for text
preprocessing, feature extraction, and data augmentation for structured and
unstructured data.
Model Fine-Tuning and Transfer Learning: Fine-tune large language models for specific
applications, leveraging transfer learning techniques, domain adaptation, and a mix of
deep learning and traditional ML models.
Performance Optimization: Optimize model performance for scalability and latency,
applying techniques such as quantization, ONNX formats etc.
Research and Innovation: Stay updated with the latest research in NLP, Deep Learning,
and Generative AI, applying innovative solutions and techniques (e.g., RAG
applications, Prompt engineering, Self-supervised learning).
Stakeholder Communication: Collaborate with stakeholders to gather requirements,
conduct due diligence, and communicate project updates effectively, ensuring
alignment between technical solutions and business goals.
Evaluation and Testing: Establish metrics, benchmarks, and methodologies for model
evaluation, including cross-validation, and error analysis, ensuring models meet
accuracy, fairness, and reliability standards.
Deployment and Monitoring: Oversee the deployment of NLP models in production,
ensuring seamless integration, model monitoring, and retraining processes.
Requirements
Minimum Qualifications
Education: Bachelor s degree in computer science, or a related field.
Experience: Minimum of 2.5 to 5 years of experience in NLP, Deep Learning, and ML,
with a proven track record of developing and optimizing both LLM and traditional
machine learning NLP models.
Technical Skills
Advanced NLP Techniques: Proficiency in transformer models (e.g., BERT, RoBERTa,
GPT, T5), and experience with techniques like entity recognition (NER), text
classification, summarization, question answering, and language generation.
Programming: Strong programming skills in Python, with experience in NLP libraries
such as Hugging Face Transformers, spaCy, NLTK, and Gensim.
ML and DL Frameworks: Proficiency in ML and Deep Learning frameworks such as
TensorFlow, PyTorch, and Scikit-learn.
Traditional ML Techniques: Familiarity with traditional ML models like SVMs, Logistic
Regression, Decision Trees, and KNN etc
Evaluation Metrics: Familiarity with NLP and ML evaluation metrics (e.g., BLEU,
ROUGE, F1, accuracy, precision, recall) and experience designing experiments and
tests.
Soft Skills
Communication Skills: Excellent verbal and written communication skills, capable of
explaining technical concepts to both technical and non-technical stakeholders.
Enthusiasm for Learning: A self-motivated individual with a passion for continuous
learning and openness to exploring new technologies.
Teamwork and Collaboration: A team player with the ability to work effectively in a
collaborative, fast-paced environment.
Functions: Platform",https://www.naukri.com/job-listings-senior-data-scientist-draup-draup-bengaluru-5-to-7-years-201124508171
Data Scientist -Generative AI Models,Aarizon Services,5-8 Yrs,Not disclosed,Hybrid - Bengaluru,"Data Science, Artificial Intelligence, Natural Language Processing, Machine Learning, Deep Learning, Machine, Intelligence, Data",2 Days Ago,"Design, develop, and deploy generative AI models, including natural language
processing (NLP), deep learning (DL), and reinforcement learning (RL) approaches.
Must be from Manufacturing, Supply Chain, distribution filed.",https://www.naukri.com/job-listings-data-scientist-generative-ai-models-aarizon-services-bengaluru-5-to-8-years-090225002859
Data Scientist / Applied AI Scientist,Justified Advertising Software Services India Digital,2-5 Yrs,Not disclosed,"Bengaluru, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai","Computer science, SAN, data science, Analytical, Machine learning, Customer retention, Econometrics, SQL",7 Days Ago,"About the Role
We are seeking a talented Data Scientist to join our AI and Data Science team. This role involves leveraging analytical expertise and machine learning skills to develop predictive models and innovative data-driven solutions. Your contributions will have a direct impact on critical areas such as pricing optimization, customer segmentation, and expert matching. If you are passionate about applying AI to solve real-world challenges and driving meaningful business outcomes,
What You ll Do
As an individual contributor, provide analytical thought leadership to drive strategy, suggest new analyses, statistical/ML frameworks, testing methods and infrastructure improvements to drive value for the business.
Collaborate with stakeholders to define problem statements, develop new signals using JA data incl. conversational data, develop hypotheses and translate them into analytical solutions and actionable insights presented to wider audiences.
Perform both Descriptive & Prescriptive Analytics including experimentations (AB, MAB), implement and track trends in business metrics that will help drive the business
Own outcomes of deep dive analyses, by covering problem definition, metrics development and implementation, data extraction, visualization and presentation to the stakeholders
Develop machine learning models to solve business problems related to customer segmentation, customer retention, conversation quality, and revenue optimization.
Become a go to AI/ DS expert who directly and indirectly oversees the model development and advanced statistical work of other analysts.
Test, validate , and optimize models to ensure performance and scalability.
What We re Looking For
Education : Bachelor s or Master s degree in a quantitative field such as Data Science, Computer Science, Mathematics, Econometrics, or Statistics.
Experience : 2-5 years in data science, machine learning, or product analytics roles focused on model development.
Technical Skills :
Proficiency in SQL and Python; experience with BigQuery preferred.
Strong programming abilities, including familiarity with ML libraries such as TensorFlow, PyTorch , or Keras .
Hands-on experience with statistical methods and machine learning techniques, including regression, classification, clustering, time series analysis, and frameworks like Naive Bayes, XGBoost , and neural networks.
Basic knowledge of NLP, computer vision, or reinforcement learning.
Analytical Expertise : Strong foundation in descriptive and inferential statistical analysis, as well as advanced experimental design.
Preferred Qualifications
Experience in e-commerce, product, or retail analytics.
Proficiency in NLP and text analytics techniques.
Familiarity with large language models (LLMs) and prompting.
Understanding of CI/CD pipelines for machine learning model deployment.
Core Competencies
Strategic Thinking : Ability to frame business problems, define hypotheses, and translate them into analytical solutions.
Technical Proficiency : Expertise in statistical analysis, machine learning, and programming tools.
Collaboration : Strong interpersonal skills to work effectively with cross-functional teams and stakeholders.
Communication : Ability to convey complex analytical insights clearly to technical and non-technical audiences.
Innovation : A forward-thinking mindset to identify new opportunities for applying AI and data science techniques to business challenges.
Ownership : Accountability for delivering high-quality, impactful solutions.",https://www.naukri.com/job-listings-data-scientist-applied-ai-scientist-justanswer-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-040225514748
