Title,Company,Experience,Salary,Location,Skills,Posting_Date,Job_Description,Job_URL
Sr Data Analyst with US healthcare exp,Gainwell Technologies,2-6 Yrs,Not disclosed,Bengaluru,"Data analysis, Data modeling, Business analysis, Coding, Data structures, Healthcare, Test planning, Test cases",29 Days Ago,"Summary
Gainwell Technologies is the leading provider of technology solutions that are vital to the administration and operations of health and human services programs. We are a new company (divested from DXC Technologies) with over 50+ years of proven experience, a reputation for service excellence and unparalleled industry expertise with approximately $1+ billion dollars of revenue, ~8,000+ employees who support clients across 41 U.S. states and territories with offerings including Medicaid Management Information Systems (MMIS), fiscal agent services, program integrity, care management, immunization registry and eligibility services. We offer our clients scalable and flexible solutions for their most complex challenges.



These capabilities make our company a trusted partner for organizations seeking reliability, innovation and transformational outcomes. About 49M Medicaid beneficiaries are being supported. 1.3B immunization records are maintained by engaging 3.0 M providers. Our commitment to clients, drives continuous improvement in the quality of healthcare for beneficiaries nationwide through vital healthcare technology.",https://www.naukri.com/job-listings-sr-data-analyst-with-us-healthcare-exp-gainwell-technologies-bengaluru-2-to-6-years-271224503711
Marketing Analyst or Data Analyst,Consultancy,6-9 Yrs,Not disclosed,"Hybrid - Pune, Gurugram, Bengaluru","SAS, Marketing Analytics, SQL, Market analysis, Data, Data analysis, Marketing, Analytics",29 Days Ago,NA,https://www.naukri.com/job-listings-marketing-analyst-or-data-analyst-metaphor-infotech-pune-gurugram-bengaluru-6-to-9-years-271224015888
Industry X - Aero Engineering - Data Analyst - 11,Accenture,3-8 Yrs,Not disclosed,Bengaluru,"frontend development, css, data mining, javascript, sql, hive, python, data analysis",30 Days Ago,"Entity:- Accenture Industry XPractice:- Aero Engineering (Aerostructure)Title:- Engineering Services Analyst 11Role:- Data Analytics EngineerJob location:- BangaloreAbout Industry X:- Industry X combines Accenture's powerful digital capabilities with deep engineering and manufacturing expertise. We use the power of data and digital to help our clients reimagine the products they make, and how they make them. By connecting engineering and manufacturing operations every step of the way - from how products are designed and engineered, sourced and supplied, manufactured, to how they are serviced and renewed, we help them achieve greater productivity, drive growth and meet their sustainability commitmentsKnow more:- www.youtube.com/watch?v=XaLxTEI3atI What you would do in this role
Perform analysis of data based on the project requirements.
Develop data visualization reports and dashboards.
Build and maintain datasets.
Develop and sustain apps and prototypes.
Translate business requirement into specifications to implement reports and dashboards.
Understand aircraft manufacturing to help identify solutions to current business problems.
Ensure the availability and performance of developed reports and dashboards.
Provide a reliable technical consultancy towards our customer and act as interface with the development team.
Think out of the box and bring your own ideas for the development of innovative solutions.
Provide technical assistance and cross training to other team members.
Provide support to junior team members.
Perform tasks with moderate to low supervision.
Quickly integrate in a multinational and multicultural team.QualificationWho are we looking for?
Bachelor's degree data management or software development or similar area
3 years of experience in frontend development JavaScript, CSS, HTML and Typescript. React is a plus.
A solid understanding of SQL.
Experience in visualization tools, dashboard development, user interface and general frontend design.
Good knowledge of text classification and data mining techniques. Python or pyspark is a plus.
Excellent communication skills.
Analytical thinking.
Knowledge of aircraft manufacturing would be appreciated.
Customer focused and objective oriented.
Very good English, German is a plus. Accenture is an equal opportunities employer and welcomes applications from all sections of society and does not discriminate on grounds of race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, gender identity, or any other basis as protected by applicable law.",https://www.naukri.com/job-listings-industry-x-aero-engineering-data-analyst-11-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-261224928298
Junior / Senior Data Analyst,Kusha Gramati Analytics,2-4 Yrs,Not disclosed,Bengaluru,"python, data analysis, scala, data mining, webfocus, pyspark, power bi, microsoft azure",30+ Days Ago,"We are looking to hire a data analyst to join our data team. You will take responsibility for managing our master data set, developing reports, and troubleshooting data issues. To do well in this role you need a very fine eye for detail, experience as a data analyst, and a deep understanding of the popular data analysis tools such as Power BI, Web Focus, and Tableau including databases
As a Data Analyst in our team, you will have the opportunity to shape the future big data landscape at leading Fortune 500 organizations and cutting-edge start-ups. You will work on customer engagements to provide insights of data. You will deliver dashboards, reports and data insights to all stakeholders to enable customers to take right decision in right time.
  Competencies:
Senior Data Analyst with expert in one or many Analytics tools such as WebFocus, Power BI, Tableau along with Analytics experience team handling
Experience and should Comfortable programming languages tools in SQL, PySpark, Python, R or Scala
Knowledge or Experience using cloud infrastructure and services (AWS, Azure, GCP) is preferable
Knowledge and experience in AI/ML and visualization skill sets will be an added advantage
Excellent communication skills; Experience in customer-facing consulting role preferred
Passionate about learning new technologies and making customers successful
Any exposure to data lakes, performance tuning, troubleshooting, and debugging in Spark and/or other big data solutions would be an added advantage
Data Analyst Responsibilities:
Managing master data, including creation, updates, and deletion.
Cleansing and preparing data
Analyzing and exploring data
Expertise in statistics
Analyzing and visualizing data
Reports and dashboards
Communication and writing
Expertise in the domain
Solution-oriented
Provide quality assurance of imported data, working with quality assurance analysts if necessary.
Processing confidential data and information according to guidelines.
Managing and designing the reporting environment, including data sources, security, and metadata.
Supporting the data warehouse in identifying and revising reporting requirements.
Supporting initiatives for data integrity and normalization.
Assessing tests and implementing new or upgraded software and assisting with strategic decisions on new systems.
Generating reports from single or multiple systems
Preparing reports for the management stating trends, patterns, and predictions using relevant data
Preparing final analysis reports for the stakeholders to understand the data-analysis steps, enabling them to take important decisions based on various facts and trends.
Troubleshooting the reporting database environment and reports.
Training end-users on new reports and dashboards.
Providing technical expertise in data storage structures, data mining, and data cleansing.
Data Analyst Requirements:
Bachelors degree from an accredited university or college in computer science.
Work experience as a data analyst or in a related field.
Ability to work with stakeholders to assess potential risks.
Ability to analyse existing tools and databases and provide software solution recommendations.
Ability to translate business requirements into non-technical, lay terms.
High-level experience in methodologies and processes for managing large-scale databases.
Demonstrated experience in handling large data sets and relational databases.
Understanding of addressing and metadata standards.
High-level written and verbal communication skills.
What we need from you:
You will bring very strong consulting skills, are customer focused and know how to navigate through tough project situations
You are highly motivated, creative in your approach to technical problems and love all things about Data!
You spend a significant amount of time to keep your technical skills updated and are constantly looking for the next big data challenge
You will be a key contributor to our growth and our customers success
You will bring both broad and deep knowledge in Data Engineering, Data Analysis and going forward build the ability to architect a solution by mapping a customer business data challenge
You are resourceful and confident under pressure
Willingness to travel as needed to customer sites
Education Criteria:
Preferred BE degree in CS, EC, EE
With Data Engineering (courses or project done) and data analytics skills
Flexible to work on any data analytics platforms assigned",https://www.naukri.com/job-listings-junior-senior-data-analyst-kusha-gramati-analytics-bengaluru-2-to-4-years-241224507430
Senior Data Analyst,Gojek,4-10 Yrs,Not disclosed,Bengaluru,"Due diligence, Financial inclusion, Machine learning, Financial services, Analytics, Recruitment, Logistics, SQL",30+ Days Ago,"Create business impact by working on strategic initiatives in Gojek focussed on analysis and experimentation.
Build & maintain dashboards for tracking business performance and product adoption.
Deliver insight, analysis using statistical tools, data visualization, and business use case to product and business team.
Partner closely with Product Managers and Business teams to help them make decisions.
Handle Gojek Product and Business team in identifying product or business opportunities and support in product delivery such as experimentation.
Automate data extraction by creating denormalized tables or data mart based on business or product requirement.
What You Will Need
At least 3 years of working experience with basic statistics or product analytics. Furthermore with a strong business sense and data-driven role background
Expert in SQL , data visualization and dashboarding .
Comfortable working both independently with minimal guidance and in a team setting
Ability to use critical thinking daily to manage daily tasks while being goal-oriented
Ability to transform an ambiguous business or product problem into a well-scoped and impactful analysis; able to design simple experiments
Exposure to visualization and dashboarding tools like Tableau, Metabase, Google Data Studio, Clevertap, Python, etc is a plus.
About The Team
Our Data Analyst team currently consists of 40+ people based in India and Indonesia who run Southeast Asia s leading Gojek business. We oversee all things data and work to become a thought partner for our Business Users, Product Team, and Decision Makers. It s our job to ensure that they have a structural approach to data-driven problem-solving. Right now, our focus revolves: how to make customers, drivers, and merchants happy and delighted. We have so far created millions of dollar impact across different journeys of customers, drivers and merchants

We work with the PMs hand-in-glove - be it constructing a new machine learning solution or brainstorming on a problem like how do we reduce the wait time for the drive, how do we improve assortment, should we treat convenience seeking customer differently from value seeking customer etc

As a team, we re concerned not only with the growth of the company, but each other s personal and professional growths, too. Along with us coming from diverse backgrounds, we often have fun sessions to talk about everything and anything from data information to our current movie list.

About GoTo Group
GoTo Group is the largest digital ecosystem in Indonesia with its mission to Empower Progress by offering technological infrastructure and solutions for everyone to access and thrive in the digital economy. The GoTo ecosystem consists of on-demand transportation services, food and grocery delivery, logistics and fulfillment, as well as financial and payment services through the Gojek and GoTo Financial platforms.It is the first platform in Southeast Asia that hosts these crucial cases in a single ecosystem, capturing the majority of Indonesia s vast consumer household.

About Gojek
Gojek is Southeast Asia s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.

About GoTo Financial
GoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.

GoTo and its business units, including Gojek and GoToFinancial (""GoTo"") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTos official recruitment channels.",https://www.naukri.com/job-listings-senior-data-analyst-go-jek-engineering-bengaluru-4-to-10-years-230824501836
Senior Data Analyst,Jar App,3-6 Yrs,Not disclosed,Bengaluru,"Customer acquisition, Automation, Data analysis, Product engineering, Data management, Reconciliation, Data quality, Medical insurance",30+ Days Ago,"Data Analysis & Insights
Perform deep dives on large, structured, and unstructured datasets to identify trends, irregularities, and actionable insights that drive product development and business decisions.
Provide actionable insights Develop and maintain dashboards and reports for key stakeholders.
Continuously monitor transactions to ensure accuracy, completeness, and integrity.
Perform daily and periodic reconciliation of transaction data across multiple systems (e.g., payment gateways, internal databases, and financial reports).
Identify discrepancies, gaps, and failures in transactions and escalate for immediate resolution.
Strategic Decision-Making
Collaborate with product, engineering, and business teams to solve problems using data.
Lead analysis to improve key metrics such as customer acquisition, retention, engagement, and transaction success rate.
Support A/B testing and experiments to optimize product and feature performance.
Data Management & Modeling
Build scalable and efficient data models that support real-time reporting and analytics.
Partner with data engineers to ensure data accuracy, completeness, and accessibility.
Leadership & Mentorship
Guide and mentor junior analysts in best practices, technical skills, and storytelling through data.
Lead projects end-to-end, ensuring clarity, timeliness, and high-quality outcomes.
Metrics & Reporting & Ownerships
Own the reporting of transaction performance along with Business & Product L0 metrics to key stakeholders on a timely basis.
Automate and optimize reporting to provide timely insights to leadership.
Supporting other teams in setting up success metrics for particular products/features.
Technical Skills
Python: Proficiency for data analysis, statistical modeling, and automation. Data Analysis Packages(Pandas, NumPy, Matplotlib, Scikit-Learn) is a must.
SQL: Expertise in writing complex sql (postgres) queries for data extraction, transformation, and reporting.
Process, clean, and wrangle large datasets using Python to ensure data quality and readiness for analysis.
Strong understanding of Excel/Google Sheets for quick ad-hoc analysis.
Experience working with large, structured/unstructured datasets.
Visualization Tools: Data Exploration and Visualisation with tools like Amplitude, Clevertap, MS Excel, Tableau, Power BI, etc.
Soft Skills
High sense of ownership, accountability, and proactive problem-solving mindset.
Strong problem-solving, critical thinking, and business acumen.
Excellent communication skills with the ability to translate complex findings into clear insights for non-technical stakeholders.
Experience
3+ years of experience in data analysis, preferably in fintech or startups.
Proven experience leading high-impact projects independently.
A desire to work in a fast-paced environment",https://www.naukri.com/job-listings-senior-data-analyst-jar-bengaluru-3-to-6-years-191224500441
BI Data Analyst,Pure Storage,5-10 Yrs,Not disclosed,Bengaluru,"Business reporting, Project management, Analytical, Relationship building, project governance, Management, Analytics, SQL",30+ Days Ago,"Manage the development process of dashboards including requirements gathering, development, testing, and delivery
Gather and document requirements from stakeholders, accurately analyze and translate business requirements into technical ones
Develop executive ready reporting and visualizations to provide easy to digest actions out of complex problems
Help define a roadmap and vision for Business Insights and Data Strategy for business stakeholders
Present work to functional leaders and executives on a regular basis. Anticipate business questions by proactively developing targeted analysis
Communicate regularly with stakeholders to set expectations and progress of current development work
Work closely with development team to ensure alignment with business requirements and understanding of project goals and timeline
Participate in data warehouse design and optimization
Developing and maintaining key project governance documentation to ensure the proper amount of structure is applied for project success
Assist in assessment and recommendation of the BI tool ecosystem and data tech stack
Manage the delivery of finished products including: training and support to end users, access control to ensure successful adoption of dashboards
WHAT YOU LL NEED TO BRING TO THIS ROLE...
5 -10 years of deep experience in/or supporting Sales or Revenue Operations. Working experience with Salesforce data
4+ years of experience in Tableau (or similar BI tools) used for business reporting and analytics
Experience working with SQL or other data manipulation languages. Familiarity with Snowflake is a plus
High proficiency in Excel/Google Sheets
BA degree required (degrees in business, financial or analytical fields)
Ability to manage multiple priorities simultaneously, work well under pressure and adapt quickly to change.
Ability to partner cross-functionally, through strong relationship building, influencing, negotiating and communication skills, with all levels of management.
Self-motivated curiosity, sense of urgency, ability to pivot seamlessly between big picture and fine level granularity, and relentless focus on outcomes not activity
Excellent analytical, decision-making, project management, and financial modeling abilities.
Strong communication and story-telling skills, particularly to executive management.
Experience developing with iPaaS tools a plus
Soft Skills:
Be a self-starter who takes autonomy and pride in your work.
Have the ability to think independently while also working in a collaborative environment.
Not be afraid to ask for help, voice your opinion, or make suggestions for improvements.
Be a fast learner and have a passion and drive for continuous learning and challenging yourself.
Be able to have fun in the midst of stress while maintaining great attention to detail.
Adapt quickly to new situations and be forward-thinking.
Have a clear and transparent communication style.
Be creative and want to use your creativity to move the business forward.
Have a willingness and openness to learning new practices, platforms, and technologies.",https://www.naukri.com/job-listings-bi-data-analyst-pure-storage-bengaluru-5-to-10-years-171224502981
Data Analyst / Sr. Data Analyst,Coreinsightsai,5-8 Yrs,Not disclosed,Bengaluru,"Data analysis, Analytical, Consulting, Data Analyst, Data analytics, big data, Information technology, Analytics",30+ Days Ago,"At CoreInsightsAI we are looking for a Data Analyst who will be the vital link between our information technology capacity and our business objectives by supporting and ensuring the successful completion of analytical, building, testing and deployment tasks of our product's features
Responsibilities
The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics
They will be responsible for conducting both recurring and ad hoc analysis for business user
Understand the day-to-day issues that our business faces, which can be better understood with data
Compile and analyze data related to business issues
Develop clear visualizations to convey complicated data in a straightforward fashion
Qualifications
Bachelors or Masters degree
1 - 8 years Data Analysis experience
Proficient in SQL/Excel",https://www.naukri.com/job-listings-data-analyst-sr-data-analyst-coreinsightsai-bengaluru-5-to-8-years-111224500332
Senior Data Analyst,Hevo Technologies,3-6 Yrs,Not disclosed,Bengaluru,"SAN, Analytical, SAAS, Healthcare, Data Analyst, Quantitative Analyst, Forecasting, Data warehousing",16 Days Ago,"About Hevo ( HevoData.com ) Doordash, Footlocker, Arhaus, Santander, and thousands of other data-driven companies have one thing in common. They all use Hevo Data s fully managed Automated Pipelines to consolidate their data from multiple sources like Databases, Marketing Applications, Cloud Storage, SDKs, Streaming Services, etc.
We are a San Francisco/Bangalore-based company with 2000+ customers spread across 45+ countries in e-commerce, financial technology, and healthcare.Strongly backed by marquee investors like Sequoia Capital ,we have raised $42 Million to date and are looking forward to our next phase of hyper-growth!

Why do we Exist At Hevo, our mission is to enable every company to be data-driven. We started on this journey 4 years back and as the first step in this direction, we built our first product - Data Pipeline or simply Pipeline .
Hevo Pipeline is a no-code platform that helps companies to connect all their sources of data within the company to get a unified view of their business. The platform offers integrations with 150+ data sources such as Databases, SaaS applications, Advertising Channels, etc.

Today, we enable close to 2000 companies across more than 40+ countries to be more data-driven. Our aim is to make the technology so simple that anyone should be able to solve their data problems and not be limited due to their lack of technical skills.

Role Overview :
As a Senior Data Analyst at Hevo, you will leverage your SQL skills and analytical expertise to manage, process, and report data, driving insights across the organization. You will focus on reporting, forecasting, and presenting key metrics to business leaders, while collaborating with stakeholders to support strategic decision-making
Key Responsibilities
Query large datasets using SQL to extract and manipulate data.
Maintain and optimize databases on the data warehouse.
Prepare and present weekly business reviews (WBRs), forecasts, and track key metrics.
Drive analytics projects related to customer funnels and lead acquisition, uncover insights, and report findings to leadership.
Collaborate with cross-functional teams to execute WBRs and track follow-up actions.
Lead and manage end-to-end analytics projects with minimal oversight and mentor junior team members.
Continuously challenge and improve metrics by aligning them with industry standards
Requirements
3+ years of experience in a quantitative analyst role (preferably in B2B SaaS, growth analytics, or revenue operations).
Proficiency in SQL and experience working with large datasets.
Experience using Tableau, Looker, or similar tools to create dashboards and report insights.
Strong communication skills, with the ability to present data to both technical and non-technical audiences.
Bonus: Experience with executive or rev ops reporting.
Ability to manage multiple projects simultaneously and drive deliverables with minimal oversight.",https://www.naukri.com/job-listings-senior-data-analyst-hevo-technologies-india-private-limited-bengaluru-3-to-6-years-100125501720
"SQL Data Analyst - Governance, Quality Profiling & Management",Infogain,5-9 Yrs,8-16 Lacs PA,Bengaluru,"Informatica AXON, Data Quality Management, Data Governance, Data Quality Profiling, SQL, Data Quality, Data Governance Operating Model, Quality Profiling",15 Days Ago,"Data Quality Profiling using SQL
Data QualityValidation and reporting.
Data Quality Management, engaging with internal stakeholders and reflecting requirements on Informatica IDQ.
Good knowledge with Informatica AXON.
Good knowledge with Informatica EDC.
Good knowledge with Informatica IDQ.
Use Data Governance Operating Model to actively engage with & collect requirements from SMEs and Data Stewards.

Only Bengaluru based candidates willing to join within 15 days post offer need apply.",https://www.naukri.com/job-listings-sql-data-analyst-governance-quality-profiling-management-infogain-bengaluru-5-to-9-years-100125019608
Data Analyst - Technology Consulting,Tiger Analytics,5-6 Yrs,Not disclosed,"Hybrid - Hyderabad, Chennai, Bengaluru","data warehouse, Data Analytics, SQL, Power Bi, Warehouse, Analytics, Consulting, Data",28 Days Ago,"Tiger Analytics is a global analytics consulting firm. With data and technology at the core of our solutions, we are solving some of the toughest problems out there. Our culture is modelled around expertise and mutual respect with a team first mindset. Working at Tiger, youll be at the heart of this AI revolution. Youll work with teams that push the boundaries of what-is-possible and build solutions that energize and inspire. We are headquartered in the Silicon Valley and have our delivery center's across the globe. The below role is for our Chennai or Bangalore office.

About the role: As Data Analyst- Technology Consulting, you will be key member of the teams working on end-to-end AI and analytics solutions being built for our clients. While your primary focus will be on the data engineering and application engineering components of the overall solution, you will collaborate with internal data science teams for the ML aspects. As the person responsible for the overall success of the program, you will:

Use data systems to help gather, measure, organize, and analyse data
Using statistical tools to interpret data sets, paying particular attention to trends and patterns that could be valuable for diagnostic and predictive analytics efforts.
Demonstrating the significance of their work in the context of local, national, and global trends that impact both their organization and industry.
Preparing reports for executive leadership that effectively communicate trends, patterns, and predictions using relevant data.
Collaborating with programmers, engineers, and organizational leaders to identify opportunities for process improvements, recommend system modifications, and develop policies for data governance.

Required Skills & Experience:

Bachelor's Degree in Engineering, Computer Science or related disciplines with strong mathematical & numeracy skills.
5+ years of overall IT industry experience with at least 3 years in IT services
2-3 years of experience in any one of the domains BFSI, Retail/CPG, Manufacturing, Logistics, Media/Entertainment, Hospitality.
2-3 years of experience in any one of the domains BFSI, Retail/CPG, Manufacturing, Logistics, Media/Entertainment, Hospitality
Excellent analytical skills - the ability to identify trends, patterns, and insights from data.
Intermediate understanding of databases such as SQL Server, Oracle and working knowledge of cloud data platforms like Azure Synapse, AWS Redshift etc.
Understanding of reporting & data visualisation tools such as PowerBI, Tableau or Qlik.
Understanding of website scripts such as XML, Javascript, JSON.
Understanding of ETL framework and ETL tools including Alteryx and Microsoft SSIS.
Presentation skills ability to write and speak clearly to easily communicate complex ideas in a way that is easy to understand.",https://www.naukri.com/job-listings-data-analyst-technology-consulting-tiger-analytics-hyderabad-chennai-bengaluru-5-to-6-years-091224017720
Financial Data Analyst,TE Connectivity,7-10 Yrs,Not disclosed,Bengaluru,"Financial Analysis, Power BI, financial reporting, data visualization, Tableau, SQL, Python, Reporting",17 Days Ago,"Job Overview
To lead the Digital Finance Center of Excellence (COE) by driving excellence in financial reporting, data visualization, and process optimization. This role aims to ensure accurate, timely, and insightful financial analysis to support strategic decision-making. Through innovative dashboard enhancements, cross-functional collaboration, and the adoption of emerging technologies, the objective is to streamline financial workflows, improve reporting quality, and enable the organization to make data-driven financial decisions effectively.


Responsibilities:
Take ownership of projects related to Tableau dashboards, ensuring improvements and innovations are consistently introduced.
Utilize data visualization skills to derive actionable insights and provide strategic recommendations for financial decision-making.
Enhance dashboards by suggesting new metrics, features, and visualizations to improve reporting and data consumption.
Bring a fresh perspective to the team by identifying and implementing improvements in both the reporting structure and overall processes.
Utilize SIPOC methodology to streamline processes, ensuring that all elementsSuppliers, Inputs, Processes, Outputs, and Customersare effectively managed.
Collaborate and communicate effectively with cross-functional teams, translating complex data into actionable insights with clarity.
Stay up to date with the latest developments in finance technology, AI/ML, and data visualization trends to continuously improve team capabilities.
Desired Candidate Profile:
MBA degree in Finance. Would be a plus if the candidate is an engineer
Proficiency in Tableau (must have) and Power BI (preferred) for data visualization.
Working knowledge of SQL.
Experience with Power Apps (good to have skill) for process automation and custom applications.
Proficiency in VBA.
Keen to learn new tools like Python, ML, AI (good to have skills, not mandatory)
7-10 years of professional experience in finance technology-related roles.(preferred)
Prior experience in technology-driven industries or the automobile sector is preferred
Strong understanding of Profit and Loss (P&L) statements, balance sheets, and other financial statements is preferred
In-depth knowledge of Financial Planning and Analysis (FP&A) processes is preferred
Have used prompt engineering in the past to automate repeated tasks. (Use of ChatGPT, Co-pilot)
Competencies
Values: Integrity, Accountability, Inclusion, Innovation, Teamwork",https://www.naukri.com/job-listings-financial-data-analyst-te-connectivity-india-private-limited-bengaluru-7-to-10-years-090125904475
SR. Data Analyst-Product Marketing,Transport,6-11 Yrs,Not disclosed,Bengaluru,"Insight Generation, Product Marketing, Visualization Technologies, SQL, Python, SR, Data, Insights",16 Days Ago,"Role & responsibilities

Technical: SQL, Visualization (PowerBI, spotfire, tableau, qlik sense, etc..), Python 
 Functional: Problem solving, Consultative mindset, Insights generation
 Behavioural: Business communication and articulation, Curiosity, Sense of ownership
 Bachelor's degree in information systems, computer science, or a quantitative discipline such as mathematics, engineering, operations research, economics & statistics.   Masters degree is a plus
 Experience of at least 2 - 4 years of analytics and statistics. Experience in freight industry is a plus
 Experience in product marketing analytics, impact analysis is a plus
 Must have - SQL & SAS/Python experience, with exposure to any visualization tools (PowerBI, Tableau , Spotfire), SQL
 Good to have cloud computing, big data, Azure, NLP, ML",https://www.naukri.com/job-listings-sr-data-analyst-product-marketing-teamlease-digital-bengaluru-6-to-11-years-090125022659
Senior Data Analyst- Immediate- Capital market domain-Bangalore,ThoughtFocus,8-13 Yrs,Not disclosed,Hybrid - Bengaluru,"Capital Market, Azure Data Factory, SQL Queries, ETL, SSIS, Data Warehousing, SQL, Microsoft Azure",16 Days Ago,"Hi All,

Apply only if you have domain experience in capital market/public equity along with skills

Position: Senior Data Analyst
Experience: 10-12 Years
Location: Bangalore
Employment Type: Full-Time
Summary:
We are seeking an experienced Senior Data Analyst with strong expertise in SQL, Azure Data Factory (ADF), and SQL Server Integration Services (SSIS). The ideal candidate will manage large datasets, develop ETL pipelines, and support data-driven decision-making.

Key Responsibilities:
Analyze large datasets, develop complex SQL queries, and generate reports/dashboards.
Build and maintain ETL workflows using SSIS and ADF.
Optimize ETL processes for performance and reliability.
Design and manage data warehouse solutions, ensuring smooth data integration.
Collaborate with teams to gather data requirements and provide insights.
Document data processes and ensure compliance with data governance.

Required Skills & Qualifications:
10-12 years of experience in SQL, ADF, SSIS and Excel.
Strong data warehousing and ETL experience.
Excellent communication skills and the ability to work in cross-functional teams.
Preferred Skills:
Experience with cloud platforms (Azure)",https://www.naukri.com/job-listings-senior-data-analyst-immediate-capital-market-domain-bangalore-thoughtfocus-bengaluru-8-to-13-years-090125022028
Lead Data Analyst,Acesoft,8-10 Yrs,Not disclosed,Hybrid - Bengaluru,"Azure Synapse Analytics, Azure Databricks, data warehouse management, azure data engineer, Azure Data Factory, Power BI, powerShell scripting, Power Automate",16 Days Ago,"Hi all,
We are hiring for the role Senior Azure Data Engineer and Analyst
Experience:8-10 Years
Location: Bangalore
Notice Period: Immediate - 15 Days

Skills:

Job Summary:
Role: Senior Azure Data Engineer and Analyst
Experience: 8-10 years (minimum 5+ years in data warehouse management)
Must-Have Skills:
Strong expertise in Azure Data Factory, SQL Server, and Power BI
1-2 years of experience in Azure Synapse Analytics or Azure Databricks
Hands-on experience with PowerShell scripting and Power Automate
Domain Expertise:
Knowledge of Active Directory and Microsoft 365
Preferred Skills:
Familiarity with PowerApps


If you are interested drop your resume at mojesh.p@acesoftlabs.com
Call: 9701971793",https://www.naukri.com/job-listings-lead-data-analyst-acesoft-labs-bengaluru-8-to-10-years-090125016688
